Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
1753	0	0	2	3	Exhaus	0.4124,0.6501,0.4124,0.4916;0.4124,0.427,0.4124,0.4173	0.4124,0.4124,0.6501,0.4916;0.4124,0.4124,0.427,0.4173;0.4124,0.4124,0.6149,0.4799	0.4662,0.642,0.4662,0.5248;0.4662,0.4918,0.4662,0.4747	0.4662,0.4662,0.642,0.5248;0.4662,0.4662,0.4918,0.4747;0.4662,0.4662,0.6454,0.5259
1754	0	0	2	2		0.427,0.2995,0.5901,0.4389;0.427,0.2995,0.4124,0.3796	0.2995,0.5901,0.427,0.4389;0.2995,0.4124,0.427,0.3796	0.4918,0.3142,0.6102,0.4721;0.4918,0.3142,0.4662,0.4241	0.3142,0.6102,0.4918,0.4721;0.3142,0.4662,0.4918,0.4241
1755	0	0	3	3		0.8288,0.5901,0.7094;0.8288,0.427,0.6279;0.8288,0.6654,0.7471	0.8288,0.5901,0.7094;0.8288,0.427,0.6279;0.8288,0.6654,0.7471	0.7978,0.6102,0.704;0.7978,0.4918,0.6448;0.7978,0.6918,0.7448	0.7978,0.6102,0.704;0.7978,0.4918,0.6448;0.7978,0.6918,0.7448
1756	0	0	0	0	Both_failed	0	0	0	0
1757	0	0	0	0	Both_failed	0	0	0	0
1758	0	0	0	0	Both_failed	0	0	0	0
1759	0	0	0	0	Both_failed	0	0	0	0
1760	0	0	2	4	Exhaus	0.427,0.4124,0.5535,0.3761,0.4422;0.427,0.5616,0.5535,0.3761,0.4796	0.5535,0.427,0.4124,0.3761,0.4422;0.5535,0.427,0.5535,0.3761,0.4775;0.5535,0.427,0.3761,0.5616,0.4795;0.5535,0.4124,0.3761,0.5616,0.4759	0.4918,0.4662,0.5812,0.4102,0.4874;0.4918,0.5958,0.5812,0.4102,0.5198	0.5812,0.4918,0.4662,0.4102,0.4873;0.5812,0.4918,0.5812,0.4102,0.5161;0.5812,0.4918,0.4102,0.5958,0.5198;0.5812,0.4662,0.4102,0.5958,0.5134
1761	0	0	3	5	Exhaus	0.5616,0.5901,0.5901,0.5806;0.5616,0.5901,0.6149,0.5889;0.5616,0.5901,0.4124,0.5214	0.5901,0.5901,0.5616,0.5806;0.5901,0.4859,0.5616,0.5459;0.5901,0.6149,0.5616,0.5889;0.5901,0.4124,0.5616,0.5214;0.6149,0.4859,0.5616,0.5541	0.5958,0.6102,0.6102,0.6054;0.5958,0.6102,0.6454,0.6171;0.5958,0.6102,0.4662,0.5574	0.6102,0.6102,0.5958,0.6054;0.6102,0.5478,0.5958,0.5846;0.6102,0.6454,0.5958,0.6171;0.6102,0.4662,0.5958,0.5574;0.6454,0.5478,0.5958,0.5963
1762	0	0	0	0	Both_failed	0	0	0	0
1763	0	0	1	1		0.6717,0.4518,0.5141,0.5459	0.5141,0.4518,0.6717,0.5459	0.6756,0.45,0.5862,0.5706	0.5862,0.45,0.6756,0.5706
1764	0	0	1	1		0.7522,0.427,0.5896	0.427,0.7522,0.5896	0.73,0.4918,0.6109	0.4918,0.73,0.6109
1765	0	0	0	0	Both_failed	0	0	0	0
1766	0	0	0	0	Both_failed	0	0	0	0
1767	0	0	2	2		0.4124,0.5901,0.2995,0.434;0.4124,0.5901,0.427,0.4765	0.4124,0.2995,0.5901,0.434;0.4124,0.5901,0.427,0.4765	0.4662,0.6102,0.3142,0.4635;0.4662,0.6102,0.4918,0.5227	0.4662,0.3142,0.6102,0.4635;0.4662,0.6102,0.4918,0.5227
1768	0	0	2	3	Exhaus	0.4951,0.2995,0.5535,0.4494;0.4951,0.2995,0.4124,0.4023	0.2995,0.5535,0.4951,0.4494;0.2995,0.4124,0.4951,0.4023;0.4124,0.4951,0.4859,0.4645	0.5632,0.3142,0.5812,0.4862;0.5632,0.3142,0.4662,0.4479	0.3142,0.5812,0.5632,0.4862;0.3142,0.4662,0.5632,0.4479;0.4662,0.5632,0.5478,0.5257
1769	0	0	0	0	Both_failed	0	0	0	0
1770	0	0	0	0	Both_failed	0	0	0	0
1771	0	0	0	0	Both_failed	0	0	0	0
1772	0	0	1	1		0.4951,0.2995,0.3761,0.3902	0.3761,0.4951,0.2995,0.3902	0.5632,0.3142,0.4102,0.4292	0.4102,0.5632,0.3142,0.4292
1773	0	0	1	1		0.7057,0.6501,0.6779	0.7057,0.6501,0.6779	0.673,0.642,0.6575	0.673,0.642,0.6575
1774	0	0	0	0	Both_failed	0	0	0	0
1775	0	0	2	2		0.7029,0.5233,0.427,0.5511;0.7029,0.5233,0.427,0.5511	0.427,0.7029,0.5233,0.5511;0.427,0.7029,0.5233,0.5511	0.7014,0.535,0.4918,0.5761;0.7014,0.535,0.4918,0.5761	0.4918,0.7014,0.535,0.5761;0.4918,0.7014,0.535,0.5761
1776	0	0	2	3	Exhaus	0.7454,0.6717,0.5901,0.6691;0.7454,0.2995,0.5901,0.545	0.6717,0.7454,0.5901,0.6691;0.6717,0.5901,0.6493,0.637;0.7454,0.2995,0.5901,0.545	0.7446,0.6756,0.6102,0.6768;0.7446,0.3142,0.6102,0.5563	0.6756,0.7446,0.6102,0.6768;0.6756,0.6102,0.672,0.6526;0.7446,0.3142,0.6102,0.5563
1777	0	0	0	0	Both_failed	0	0	0	0
1778	0	0	3	5	Exhaus	0.7522,0.2995,0.6717,0.5745;0.7522,0.2995,0.5901,0.5473;0.7522,0.2995,0.5901,0.5473	0.6717,0.5901,0.2995,0.5204;0.6717,0.7522,0.2995,0.5745;0.5901,0.5901,0.2995,0.4932;0.5901,0.7522,0.2995,0.5473;0.5901,0.7522,0.2995,0.5473	0.73,0.3142,0.6756,0.5733;0.73,0.3142,0.6102,0.5515;0.73,0.3142,0.6102,0.5515	0.6756,0.6102,0.3142,0.5333;0.6756,0.73,0.3142,0.5733;0.6102,0.6102,0.3142,0.5115;0.6102,0.73,0.3142,0.5515;0.6102,0.73,0.3142,0.5515
1779	0	0	0	0	Both_failed	0	0	0	0
1780	0	0	2	2		0.6717,0.5901,0.5901,0.6173;0.6717,0.5901,0.5616,0.6078	0.5901,0.6717,0.5901,0.6173;0.5901,0.6717,0.5616,0.6078	0.6756,0.6102,0.6102,0.632;0.6756,0.6102,0.5958,0.6272	0.6102,0.6756,0.6102,0.632;0.6102,0.6756,0.5958,0.6272
1781	0	0	0	0	Both_failed	0	0	0	0
1782	0	0	0	0	Both_failed	0	0	0	0
1783	0	0	1	1		0.7522,0.4951,0.6236	0.4951,0.7522,0.6236	0.73,0.5632,0.6466	0.5632,0.73,0.6466
1784	0	0	0	0	Both_failed	0	0	0	0
1785	0	0	1	1		0.4124,0.4527,0.6717,0.5123	0.6717,0.4124,0.4527,0.5123	0.4662,0.4992,0.6756,0.547	0.6756,0.4662,0.4992,0.547
1786	0	0	0	0	Both_failed	0	0	0	0
1787	0	0	0	0	Both_failed	0	0	0	0
1788	0	0	0	0	Both_failed	0	0	0	0
1789	0	0	0	0	Both_failed	0	0	0	0
1790	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
1791	0	0	0	0	Both_failed	0	0	0	0
1792	0	0	1	1	Greedy_contained	0.7454,0.5616,0.6654,0.6575	0.5616,0.6654,0.6135	0.7446,0.5958,0.6918,0.6774	0.5958,0.6918,0.6438
1793	0	0	2	2		0.7057,0.4527,0.5792;0.7057,0.4124,0.5591	0.7057,0.4527,0.5792;0.7057,0.4124,0.5591	0.673,0.4992,0.5861;0.673,0.4662,0.5696	0.673,0.4992,0.5861;0.673,0.4662,0.5696
